ID,loc,title,bedroom,bathroom,parking_space,Predicted House Price
8902,Ebonyi,Townhouse,5,5,2,2215499.0
5799,Borno,Semi-detached duplex,9,2,4,3115000.8
5943,Nasarawa,Terrace duplex,4,1,6,1859730.5
10120,Osun,Terrace duplex,7,5,6,2824954.0
268,Yobe,Townhouse,5,1,4,3053423.0
5571,Taraba,Terrace duplex,6,6,2,2392053.2
1008,Imo,Bungalow,9,3,1,2752073.8
9708,Kebbi,Apartment,1,5,1,735938.0
11214,Abia,Semi-detached duplex,2,4,3,1664811.4
12033,Osun,Penthouse,6,4,3,3300668.8
1701,Sokoto,Penthouse,1,1,3,1285745.1
5709,Kogi,Apartment,4,4,3,1410285.9
3434,Oyo,Mansion,1,3,2,2660219.5
7099,Taraba,Detached duplex,2,7,5,1850654.2
4223,Osun,Mansion,6,2,5,4442539.5
73,Katsina,Townhouse,4,2,3,1799741.9
6880,Kebbi,Semi-detached duplex,1,7,1,925209.7
6741,Nasarawa,Townhouse,3,6,2,1796929.2
4529,Ondo,Detached duplex,2,1,6,1747086.6
1776,Osun,Semi-detached duplex,2,1,3,1451927.4
2483,Lagos,Penthouse,1,2,2,2154718.0
174,Edo,Semi-detached duplex,3,3,6,2114441.0
8584,Lagos,Townhouse,3,3,1,1962516.1
934,Benue,Bungalow,3,2,1,1185370.9
668,Borno,Mansion,4,1,3,3431085.5
11819,Plateau,Detached duplex,5,4,1,2106886.5
1461,Delta,Apartment,5,6,2,2139708.2
400,Oyo,Cottage,5,2,3,1698733.5
276,Edo,Apartment,3,2,1,1602380.6
1333,Ekiti,Detached duplex,6,3,6,2800565.2
1694,Bayelsa,Mansion,8,1,2,5604805.0
10603,Taraba,Apartment,4,7,2,1641140.5
4006,Nasarawa,Mansion,8,5,1,5233128.5
11172,Sokoto,Mansion,5,6,2,3435692.5
10717,Cross River,Terrace duplex,7,6,2,3220505.8
4493,Ebonyi,Flat,1,6,6,1378643.0
8349,Kano,Penthouse,7,6,2,2874397.8
10707,Niger,Mansion,6,4,5,3993512.5
2163,Taraba,Cottage,5,1,2,1519469.4
2160,Ebonyi,Mansion,1,1,4,2425111.2
5138,Katsina,Flat,9,1,2,2499869.5
761,Ebonyi,Semi-detached duplex,1,1,2,1194180.4
707,Jigawa,Semi-detached duplex,6,5,6,2020507.8
2703,Plateau,Mansion,1,2,2,2034438.9
11801,Abia,Flat,3,3,5,1718554.4
3283,Borno,Apartment,5,1,3,1647626.6
1628,Kano,Penthouse,4,1,2,1592850.5
9866,Oyo,Penthouse,3,5,5,2643412.0
3329,Sokoto,Detached duplex,4,4,2,1799405.5
10053,Kebbi,Mansion,2,1,3,1634556.8
1000,Oyo,Penthouse,4,1,2,2570685.8
533,Delta,Detached duplex,5,2,3,2512374.2
6928,Plateau,Terrace duplex,5,1,2,1687143.0
1391,Edo,Apartment,9,3,3,3204482.8
616,Benue,Flat,3,2,2,1232807.0
141,Edo,Townhouse,2,2,3,1935033.1
9885,Abia,Mansion,5,1,3,3387136.5
9244,Zamfara,Apartment,6,5,4,1752904.5
8566,Taraba,Detached duplex,7,3,4,2861305.5
2902,Yobe,Bungalow,3,2,2,1933745.5
1532,Yobe,Penthouse,4,3,5,3767451.5
2870,Enugu,Detached duplex,3,1,4,1868304.1
858,Cross River,Apartment,8,3,3,2873712.5
7574,Bayelsa,Semi-detached duplex,4,4,3,2474261.0
4550,Ondo,Detached duplex,1,3,3,1387527.9
2909,Nasarawa,Terrace duplex,9,4,1,2924933.0
631,Lagos,Penthouse,3,2,3,2810866.8
12053,Zamfara,Bungalow,4,3,3,1383082.2
8243,Adamawa,Apartment,8,2,6,2686143.5
6795,Kogi,Penthouse,7,7,3,3220711.5
287,Oyo,Terrace duplex,5,1,1,1974365.4
7337,Enugu,Flat,5,4,3,1947522.2
9494,Kwara,Penthouse,2,4,3,1808878.9
7104,Ogun,Detached duplex,2,1,5,1858806.6
11251,Bauchi,Townhouse,3,4,1,2047803.9
4030,Katsina,Flat,2,4,5,1385053.0
15,Abia,Townhouse,2,2,4,1711224.4
498,Kebbi,Penthouse,7,1,1,2386241.0
11199,Ondo,Flat,4,7,1,1682635.8
3400,Kwara,Terrace duplex,4,2,4,1563110.5
3921,Benue,Bungalow,6,3,3,1909402.1
6328,Osun,Townhouse,9,7,2,3360832.2
2762,Edo,Semi-detached duplex,7,3,5,3256507.8
3194,Ogun,Apartment,2,2,4,1278732.1
11161,Imo,Mansion,3,7,1,3079047.5
183,Yobe,Detached duplex,5,2,1,3120248.5
2034,Imo,Flat,2,1,3,1257984.2
829,Abia,Flat,1,2,3,1285068.4
11976,Ogun,Terrace duplex,5,7,1,2334391.8
5054,Lagos,Terrace duplex,7,1,1,2762081.0
2995,Osun,Semi-detached duplex,7,4,4,2721316.0
12743,Akwa Ibom,Flat,1,4,1,1515566.2
6685,Nasarawa,Townhouse,9,1,3,3032040.0
1872,Delta,Bungalow,1,1,4,1212392.6
4088,Taraba,Mansion,7,2,4,4303734.5
4978,Edo,Bungalow,7,6,6,3131633.2
6437,Akwa Ibom,Terrace duplex,2,2,3,1680418.0
1489,Edo,Penthouse,3,2,1,2862839.5
2308,Jigawa,Mansion,3,2,1,2284773.8
12616,Delta,Detached duplex,2,2,4,1904600.9
2933,Adamawa,Penthouse,5,2,4,3170050.2
2614,Bauchi,Flat,2,1,4,1536641.6
694,Osun,Terrace duplex,2,7,3,1628091.1
108,Kwara,Apartment,3,2,4,1123943.5
3616,Kogi,Semi-detached duplex,2,6,1,1346043.0
2942,Bauchi,Townhouse,4,2,2,2223506.2
1843,Delta,Bungalow,4,5,4,2055593.4
1798,Adamawa,Cottage,1,2,2,1269185.1
6772,Borno,Apartment,9,2,1,2354669.2
9544,Ebonyi,Townhouse,9,5,4,3299734.0
12663,Osun,Mansion,1,4,1,2475960.5
7886,Sokoto,Townhouse,1,6,6,1267433.8
4083,Ondo,Bungalow,9,6,1,2689768.2
1516,Adamawa,Apartment,5,2,3,1933741.8
9130,Bayelsa,Terrace duplex,2,6,6,1989315.4
1139,Adamawa,Detached duplex,3,1,1,2070017.1
11504,Lagos,Mansion,8,6,6,5942167.5
1950,Borno,Detached duplex,3,1,3,1948930.6
8293,Ekiti,Bungalow,6,5,5,2288371.8
1663,Delta,Mansion,2,2,1,2800543.8
10818,Kogi,Terrace duplex,9,2,3,2669309.8
2580,Katsina,Detached duplex,4,1,3,1892338.2
3210,Yobe,Terrace duplex,2,1,1,2217944.8
10800,Bauchi,Penthouse,3,3,6,2844499.5
10353,Adamawa,Apartment,6,3,4,2326799.2
2092,Katsina,Semi-detached duplex,1,1,3,1175855.8
359,Bauchi,Cottage,2,1,1,1333630.8
5025,Nasarawa,Mansion,1,1,2,2349965.0
6851,Jigawa,Detached duplex,8,3,1,2608843.2
10060,Yobe,Bungalow,3,4,5,1979644.5
3940,Sokoto,Detached duplex,4,1,3,1511321.4
161,Edo,Terrace duplex,5,2,4,2459667.2
648,Kaduna,Detached duplex,8,3,6,3422862.8
1715,Benue,Flat,4,2,3,1351832.0
6021,Yobe,Semi-detached duplex,5,3,6,2974121.0
1701,Kogi,Bungalow,4,2,3,1367133.1
3953,Edo,Semi-detached duplex,8,2,1,3116768.8
2542,Kwara,Flat,5,1,1,1424333.5
509,Sokoto,Detached duplex,4,2,4,1574676.1
821,Adamawa,Mansion,2,2,3,3402943.2
4283,Ekiti,Semi-detached duplex,7,2,1,2490750.5
348,Sokoto,Detached duplex,3,1,4,1428357.1
12348,Adamawa,Semi-detached duplex,1,7,6,1722707.6
11674,Niger,Flat,6,4,4,2021153.2
2511,Cross River,Flat,3,2,3,1780743.1
3664,Ondo,Bungalow,3,1,1,1263823.6
959,Taraba,Flat,1,7,5,1268281.2
8767,Gombe,Semi-detached duplex,2,6,3,2061097.6
1002,Plateau,Cottage,1,1,2,926908.9
773,Kaduna,Detached duplex,5,1,4,2012168.0
1431,Adamawa,Bungalow,3,3,4,1724043.8
9166,Ebonyi,Flat,4,1,1,1505865.9
2252,Taraba,Detached duplex,5,1,1,2032869.9
7631,Ondo,Townhouse,9,5,2,3106895.2
3242,Kwara,Townhouse,3,1,2,1481089.4
137,Enugu,Flat,5,1,1,1678427.1
6920,Taraba,Penthouse,1,5,2,1786794.0
5510,Zamfara,Mansion,4,4,3,3057715.2
2509,Jigawa,Apartment,5,2,1,1247074.9
6881,Delta,Terrace duplex,6,2,5,2636073.5
8247,Ogun,Flat,7,4,6,2616954.2
10932,Taraba,Mansion,7,1,2,4226526.5
8524,Imo,Apartment,6,2,6,1885971.2
6304,Imo,Detached duplex,9,3,6,3473275.2
742,Enugu,Bungalow,6,2,4,2058669.5
1317,Bauchi,Townhouse,3,5,4,2237405.0
3235,Borno,Cottage,5,1,1,1604097.6
10181,Taraba,Townhouse,6,4,1,2387012.5
3535,Akwa Ibom,Bungalow,3,2,1,1629214.0
1693,Adamawa,Terrace duplex,3,7,3,2064420.2
2254,Delta,Cottage,2,1,1,1254716.9
11696,Imo,Semi-detached duplex,9,2,3,2792921.0
7399,Zamfara,Flat,5,1,3,1336588.6
7770,Oyo,Flat,9,6,6,3004994.8
5263,Kebbi,Detached duplex,8,6,5,2909845.0
483,Benue,Apartment,2,2,4,1024501.7
4378,Ebonyi,Penthouse,6,7,6,3309999.2
7255,Oyo,Townhouse,3,5,6,2087773.1
3260,Akwa Ibom,Townhouse,6,1,5,2954197.5
7518,Kebbi,Townhouse,5,5,4,1896575.0
3093,Benue,Terrace duplex,5,2,3,1716040.5
5493,Sokoto,Bungalow,2,5,6,1196153.4
958,Kogi,Semi-detached duplex,1,1,2,1022362.25
2476,Ekiti,Penthouse,5,2,3,2692753.2
11851,Kaduna,Terrace duplex,1,4,5,1343337.1
5834,Benue,Detached duplex,2,3,5,1524827.4
1130,Delta,Semi-detached duplex,1,1,3,1390133.1
7459,Jigawa,Bungalow,5,1,2,1349528.8
10248,Ondo,Penthouse,1,2,1,1663379.9
2466,Ekiti,Penthouse,2,4,4,2132954.2
10257,Bayelsa,Mansion,9,7,4,6831414.5
9364,Oyo,Detached duplex,8,4,5,3438616.5
3089,Lagos,Mansion,4,1,3,3978944.8
1566,Sokoto,Bungalow,2,1,4,959686.06
9518,Sokoto,Terrace duplex,3,7,2,1495830.9
12035,Taraba,Flat,1,5,6,1279255.4
2490,Rivers,Apartment,1,2,4,1296567.2
2983,Kwara,Cottage,4,1,4,1365645.0
2356,Bayelsa,Bungalow,1,4,3,1490547.8
2545,Benue,Apartment,3,2,3,1139179.6
3312,Benue,Detached duplex,2,7,4,1652451.2
1117,Katsina,Apartment,4,2,1,1372410.6
23,Delta,Cottage,4,1,3,1543316.6
1087,Sokoto,Bungalow,4,2,1,1245620.0
6386,Kwara,Bungalow,2,3,2,1109016.9
7470,Jigawa,Terrace duplex,5,4,2,1722260.8
1757,Adamawa,Terrace duplex,9,6,1,3323128.5
9056,Katsina,Townhouse,1,2,4,1322563.5
8483,Gombe,Townhouse,3,6,3,2445463.0
2391,Yobe,Mansion,9,1,1,6948463.0
35,Imo,Apartment,6,6,4,2013279.4
5355,Kebbi,Mansion,8,3,2,3907880.2
9759,Edo,Detached duplex,2,1,4,2003199.6
1304,Edo,Penthouse,4,1,2,2913374.2
3886,Kogi,Apartment,4,2,3,1300599.6
6818,Akwa Ibom,Apartment,5,2,3,1924442.0
2124,Osun,Apartment,7,1,5,2151927.2
249,Akwa Ibom,Mansion,1,1,4,2850310.5
12953,Taraba,Flat,8,2,3,2405823.5
630,Cross River,Flat,3,1,4,1709552.4
10522,Kano,Bungalow,2,3,1,895149.56
10338,Taraba,Penthouse,2,6,3,2090708.0
3718,Delta,Townhouse,5,2,4,2382741.2
9797,Gombe,Penthouse,2,2,5,3034249.8
2718,Ekiti,Cottage,5,1,4,1693563.8
11744,Bauchi,Townhouse,8,6,6,3588765.0
11749,Osun,Detached duplex,2,2,6,1806451.6
1809,Abia,Semi-detached duplex,2,2,1,1461011.4
3990,Benue,Apartment,3,7,6,1334134.5
1349,Kano,Bungalow,3,1,2,919027.5
3082,Cross River,Detached duplex,7,4,4,3668139.0
514,Katsina,Apartment,1,2,3,1006934.44
2856,Kogi,Flat,4,3,5,1564103.6
2166,Oyo,Townhouse,4,1,2,2017958.1
4314,Katsina,Terrace duplex,7,3,5,2593804.5
11408,Cross River,Penthouse,7,7,3,4317749.0
2827,Benue,Townhouse,4,2,2,1637358.9
176,Cross River,Bungalow,3,1,4,1617334.1
3062,Kogi,Penthouse,2,7,5,1956657.4
7695,Enugu,Penthouse,8,2,1,3620849.8
4571,Katsina,Townhouse,8,4,2,2792473.5
11785,Ebonyi,Mansion,1,5,4,2715343.2
6579,Plateau,Bungalow,8,5,6,2564326.8
2193,Kwara,Detached duplex,4,2,4,1796994.4
1756,Osun,Cottage,4,2,3,1441470.8
11942,Kaduna,Townhouse,1,1,5,1264731.5
3891,Benue,Mansion,6,6,3,3931430.0
8310,Adamawa,Detached duplex,2,5,3,2155628.5
465,Bayelsa,Apartment,4,2,2,1815532.8
7066,Enugu,Terrace duplex,2,1,6,1532193.1
10359,Borno,Semi-detached duplex,3,1,6,1876076.2
4403,Oyo,Penthouse,7,3,1,3450715.2
10310,Imo,Semi-detached duplex,9,7,3,3055368.8
4643,Jigawa,Mansion,9,4,6,4471720.0
3399,Delta,Flat,5,2,2,1956961.6
332,Imo,Flat,3,1,4,1430629.8
3319,Bauchi,Semi-detached duplex,4,1,2,2020999.1
2192,Edo,Semi-detached duplex,4,1,3,2065316.1
187,Edo,Terrace duplex,3,2,4,1995138.8
12995,Cross River,Detached duplex,3,1,6,2365971.2
4349,Kebbi,Townhouse,7,6,6,2446631.5
1218,Anambra,Bungalow,4,2,1,1588181.8
10943,Kwara,Townhouse,4,1,2,1629894.8
12675,Bauchi,Townhouse,9,3,1,3422595.0
384,Imo,Detached duplex,2,2,3,1613907.5
2886,Ebonyi,Terrace duplex,5,1,4,1908439.1
2544,Abia,Detached duplex,4,1,2,2146321.8
609,Anambra,Mansion,4,1,1,2956612.8
2977,Osun,Detached duplex,3,7,5,2199243.2
182,Zamfara,Detached duplex,2,2,3,1325105.0
1150,Oyo,Bungalow,4,7,5,2089400.5
472,Plateau,Detached duplex,7,4,3,2712568.5
12752,Nasarawa,Penthouse,8,3,2,3521493.8
2807,Zamfara,Semi-detached duplex,3,2,4,1260182.9
2756,Plateau,Mansion,3,2,1,2682715.8
2456,Edo,Penthouse,9,6,3,5052574.0
3021,Ekiti,Apartment,9,2,2,2431018.2
5145,Gombe,Mansion,7,5,6,6094074.0
1850,Ekiti,Flat,1,1,4,1156190.4
1598,Edo,Mansion,9,4,4,7026528.5
9697,Niger,Detached duplex,7,3,1,2600581.2
36,Oyo,Flat,5,1,2,1797059.5
12179,Sokoto,Flat,2,5,6,1210193.1
3828,Zamfara,Detached duplex,4,1,3,1492792.6
5180,Bayelsa,Bungalow,5,5,4,2387524.8
3722,Lagos,Mansion,2,2,4,3418533.8
1261,Borno,Penthouse,5,1,2,2713927.0
2962,Kano,Bungalow,2,1,3,819685.56
1151,Zamfara,Flat,1,1,4,829837.5
8080,Benue,Detached duplex,1,6,1,1285396.9
1877,Kano,Penthouse,3,6,1,1840826.9
6478,Zamfara,Detached duplex,5,1,1,1601522.0
3381,Ebonyi,Mansion,5,3,4,3643924.2
2965,Osun,Apartment,5,1,3,1624396.9
10735,Rivers,Penthouse,1,6,1,2248373.5
1070,Jigawa,Bungalow,9,6,3,2478358.2
3662,Bayelsa,Townhouse,1,1,1,1523036.9
1344,Bauchi,Terrace duplex,1,1,2,1454983.8
7354,Ondo,Terrace duplex,6,7,5,2503567.8
461,Katsina,Mansion,4,2,1,3100073.2
703,Kaduna,Townhouse,4,2,2,1799733.2
7977,Bayelsa,Bungalow,3,6,4,1903714.8
1266,Benue,Detached duplex,3,1,2,1601025.8
4658,Kwara,Penthouse,4,5,4,2365172.8
3878,Abia,Penthouse,8,3,5,3919151.5
1514,Kebbi,Terrace duplex,1,2,2,773518.6
3355,Plateau,Terrace duplex,2,1,1,1186311.8
229,Plateau,Flat,5,2,3,1550893.0
5023,Osun,Semi-detached duplex,2,1,1,1393010.4
2168,Katsina,Apartment,1,2,4,1020041.44
3124,Zamfara,Detached duplex,6,7,2,2427050.0
9118,Akwa Ibom,Townhouse,9,5,6,4082480.8
7051,Osun,Penthouse,4,1,4,2583278.5
246,Adamawa,Bungalow,1,1,3,1266757.0
2980,Kaduna,Apartment,9,5,3,2747432.0
1651,Cross River,Terrace duplex,1,1,4,1471021.8
6082,Kano,Detached duplex,6,1,2,1880314.1
3089,Osun,Townhouse,5,7,1,2391271.0
7758,Bauchi,Terrace duplex,9,7,5,3606740.2
3777,Rivers,Townhouse,7,7,5,3394742.5
7962,Sokoto,Semi-detached duplex,5,6,2,1860865.9
303,Cross River,Flat,2,2,4,1605560.9
1689,Kano,Townhouse,5,2,1,1471731.8
1027,Taraba,Terrace duplex,3,2,4,1558096.4
2646,Ebonyi,Terrace duplex,2,1,1,1318742.2
2162,Plateau,Detached duplex,7,5,4,2721965.0
11461,Zamfara,Apartment,2,1,1,873083.5
2844,Ekiti,Flat,1,1,2,1113704.6
12933,Delta,Apartment,8,6,3,2724650.5
1837,Kwara,Detached duplex,2,1,1,1373285.2
5775,Enugu,Mansion,2,2,4,2562789.0
11861,Ondo,Semi-detached duplex,1,2,6,1269364.2
5386,Rivers,Flat,3,6,2,1871913.9
7916,Anambra,Mansion,4,5,3,4121309.8
1895,Sokoto,Bungalow,9,1,1,2188779.2
961,Anambra,Flat,4,2,2,1590147.4
528,Rivers,Cottage,1,1,4,1287850.9
8142,Jigawa,Detached duplex,4,6,5,2001349.2
534,Kogi,Apartment,3,1,3,1119869.2
1053,Lagos,Semi-detached duplex,2,7,6,1909473.1
12866,Taraba,Bungalow,7,1,2,2119059.8
4320,Sokoto,Townhouse,9,2,5,2680299.0
8286,Gombe,Terrace duplex,5,1,1,2650530.8
2664,Yobe,Townhouse,2,1,3,2533917.2
1131,Benue,Cottage,3,1,1,1057445.4
4134,Kano,Detached duplex,5,7,6,2261226.2
4739,Bayelsa,Semi-detached duplex,1,4,5,1766585.4
4970,Borno,Terrace duplex,7,4,4,2839146.8
11447,Taraba,Townhouse,4,3,4,1949265.2
94,Akwa Ibom,Mansion,4,2,2,4029123.8
791,Kaduna,Townhouse,1,4,5,1461001.6
11671,Ogun,Penthouse,7,6,5,3854407.8
11048,Bauchi,Penthouse,2,2,2,2456268.5
857,Niger,Terrace duplex,2,2,4,1258491.9
7945,Rivers,Detached duplex,8,2,6,3622652.8
12958,Kwara,Detached duplex,8,4,4,2995749.8
8436,Bauchi,Flat,6,1,1,2276830.0
6740,Adamawa,Apartment,9,4,5,2854622.2
9078,Ondo,Bungalow,2,3,4,1206489.5
274,Borno,Semi-detached duplex,8,3,5,3022974.0
12499,Ebonyi,Detached duplex,6,7,4,2824676.5
2948,Akwa Ibom,Penthouse,4,4,2,3225254.2
1841,Ekiti,Flat,9,1,1,2609321.0
8889,Zamfara,Apartment,3,1,2,980545.2
11591,Borno,Townhouse,1,5,4,1546755.8
1433,Gombe,Bungalow,9,2,4,3351406.2
3028,Nasarawa,Detached duplex,5,1,1,2018048.5
8961,Gombe,Mansion,2,6,1,3692599.2
12487,Oyo,Semi-detached duplex,2,5,5,1700733.9
7691,Kaduna,Penthouse,2,1,5,1933677.2
5612,Enugu,Townhouse,4,2,1,1816637.6
11045,Lagos,Penthouse,2,7,1,2415267.2
12317,Ogun,Townhouse,8,3,3,3125481.0
4013,Gombe,Detached duplex,5,3,3,3095999.0
300,Borno,Detached duplex,4,1,1,2040660.9
2035,Yobe,Terrace duplex,9,3,5,3894969.5
3373,Kogi,Mansion,2,1,3,2047341.1
6713,Jigawa,Semi-detached duplex,3,4,5,1465049.2
1875,Kogi,Bungalow,3,4,5,1472966.0
1121,Zamfara,Terrace duplex,1,1,3,890796.1
12909,Edo,Flat,3,6,3,2018087.0
9291,Ekiti,Townhouse,4,3,1,1955003.0
7949,Akwa Ibom,Apartment,7,2,6,2411426.0
2513,Cross River,Bungalow,5,2,2,2099207.0
3785,Borno,Apartment,1,2,1,1003985.9
5967,Nasarawa,Townhouse,1,6,1,1312964.8
2138,Benue,Townhouse,7,3,6,2626555.5
1035,Zamfara,Detached duplex,5,4,6,2114717.2
8054,Taraba,Penthouse,9,7,3,3787586.0
1973,Anambra,Mansion,4,2,3,3373629.0
457,Edo,Detached duplex,3,1,6,2438909.0
10658,Lagos,Townhouse,5,6,1,2630792.0
2813,Taraba,Apartment,1,2,2,960640.25
1926,Bauchi,Terrace duplex,4,2,2,2070998.5
10958,Adamawa,Bungalow,6,4,5,2664607.0
8219,Katsina,Mansion,3,2,4,3078205.0
2724,Bayelsa,Penthouse,6,4,4,4052673.5
1067,Ogun,Mansion,1,7,3,2971685.5
7002,Imo,Apartment,8,5,5,2405702.0
1414,Katsina,Townhouse,1,1,3,1260232.1
10357,Kwara,Semi-detached duplex,6,4,1,2039174.5
3774,Lagos,Terrace duplex,5,1,4,2278874.2
2617,Kogi,Penthouse,2,7,1,1864388.4
3817,Borno,Detached duplex,2,2,4,1806355.1
289,Akwa Ibom,Semi-detached duplex,6,1,6,2683148.0
11459,Edo,Terrace duplex,5,7,2,2864980.8
2956,Gombe,Townhouse,3,4,4,2420474.0
722,Yobe,Detached duplex,5,1,3,3226838.8
6914,Ogun,Bungalow,1,1,2,1083370.9
458,Sokoto,Semi-detached duplex,3,3,1,1268416.8
2968,Nasarawa,Bungalow,9,2,6,2798210.5
3987,Kano,Detached duplex,4,1,1,1299992.0
1602,Kano,Penthouse,1,2,4,1171220.1
214,Adamawa,Bungalow,2,1,4,1476103.4
756,Sokoto,Terrace duplex,3,2,3,1273853.8
12279,Rivers,Terrace duplex,4,1,6,2220169.0
2355,Bauchi,Townhouse,3,1,2,1997646.1
11701,Kebbi,Flat,4,1,4,1081700.5
658,Benue,Cottage,4,1,3,1228907.5
6831,Zamfara,Apartment,5,4,6,1528789.4
8177,Abia,Detached duplex,2,3,3,1841622.2
3347,Ondo,Detached duplex,4,4,3,2112395.2
6999,Edo,Mansion,8,7,4,6383234.5
623,Bayelsa,Apartment,3,1,2,1523949.2
1179,Enugu,Townhouse,5,1,4,2120422.2
12118,Abia,Mansion,8,4,2,5447106.5
5238,Imo,Detached duplex,8,5,2,3255275.0
4862,Jigawa,Flat,3,6,1,1281373.9
1117,Ebonyi,Semi-detached duplex,2,4,3,1468130.5
456,Anambra,Detached duplex,5,2,3,2305374.2
3514,Enugu,Detached duplex,1,2,3,1518814.5
12209,Akwa Ibom,Penthouse,7,2,6,3831677.2
2190,Niger,Apartment,4,1,1,1265850.0
2322,Kebbi,Mansion,3,1,4,2030914.6
4759,Delta,Flat,6,4,6,2587178.8
4077,Sokoto,Townhouse,1,5,6,1237410.2
1485,Benue,Terrace duplex,3,2,2,1378910.0
4107,Delta,Apartment,1,6,5,1286636.9
7975,Edo,Mansion,7,2,1,4871708.0
6255,Bauchi,Penthouse,9,6,1,4265777.5
298,Akwa Ibom,Flat,5,2,1,2035054.0
3812,Kano,Penthouse,4,2,4,1718993.8
12304,Ondo,Townhouse,2,1,5,1575448.2
2901,Kogi,Semi-detached duplex,3,2,2,1371853.2
192,Osun,Mansion,9,2,5,5500268.0
8375,Kano,Bungalow,9,4,6,2439383.5
2885,Bayelsa,Cottage,2,1,3,1408080.5
5549,Ondo,Detached duplex,7,7,3,2975633.0
10196,Cross River,Semi-detached duplex,9,6,4,3772708.0
633,Ebonyi,Mansion,1,1,4,2425111.2
5360,Katsina,Mansion,2,1,2,2274542.8
984,Taraba,Mansion,8,4,4,4875454.0
1099,Delta,Cottage,5,1,1,1767738.1
8811,Cross River,Flat,7,3,2,2853726.8
192,Taraba,Cottage,2,1,4,1201620.8
603,Oyo,Apartment,9,3,2,2576215.0
6803,Jigawa,Penthouse,5,6,1,2389520.2
9065,Katsina,Townhouse,7,6,3,2739525.2
1043,Taraba,Semi-detached duplex,3,1,3,1501589.5
1371,Kebbi,Flat,2,1,2,832253.94
5628,Enugu,Bungalow,1,7,1,1343840.6
3644,Oyo,Semi-detached duplex,7,1,3,2664416.5
6073,Imo,Townhouse,2,4,3,1568315.6
3793,Nasarawa,Apartment,9,1,5,2411032.8
7919,Kogi,Mansion,1,1,2,1943403.5
2121,Enugu,Flat,1,2,1,1163406.4
1248,Akwa Ibom,Detached duplex,2,1,4,1942543.6
922,Cross River,Apartment,3,2,4,1617149.1
8195,Abia,Semi-detached duplex,2,2,1,1461011.4
4539,Imo,Penthouse,2,2,4,2005076.5
7801,Taraba,Detached duplex,5,5,4,2388312.8
1789,Delta,Terrace duplex,7,3,2,2835983.5
924,Edo,Apartment,1,2,3,1331765.0
6817,Katsina,Flat,7,6,5,2384259.5
12305,Katsina,Terrace duplex,6,6,4,2405185.8
6653,Kaduna,Detached duplex,1,7,2,1578755.6
10592,Kogi,Townhouse,9,7,5,3209262.8
5511,Nasarawa,Terrace duplex,8,7,2,2796903.2
2558,Rivers,Flat,2,5,5,1722646.9
2657,Kogi,Bungalow,5,2,3,1514822.1
314,Rivers,Penthouse,8,1,6,4027460.2
2661,Taraba,Terrace duplex,9,1,3,2785544.8
9527,Ekiti,Penthouse,1,6,5,2013267.8
3420,Ogun,Bungalow,1,2,2,1086919.5
1622,Ondo,Apartment,3,2,3,1259719.0
9070,Niger,Terrace duplex,2,5,2,1332848.9
2407,Adamawa,Flat,3,1,4,1705761.1
3772,Osun,Mansion,8,1,6,5245600.0
1858,Ekiti,Townhouse,4,2,2,1918598.1
5639,Ondo,Penthouse,4,3,1,2359923.0
10954,Bayelsa,Detached duplex,8,7,6,3945398.5
2481,Benue,Flat,1,2,1,891908.9
5231,Kogi,Semi-detached duplex,4,6,2,1767335.2
12798,Ogun,Bungalow,8,4,5,2827889.2
3892,Taraba,Mansion,6,4,6,4266204.5
8873,Adamawa,Detached duplex,8,2,3,3467500.0
1249,Nasarawa,Semi-detached duplex,3,2,2,1473370.6
344,Plateau,Apartment,7,4,6,2007979.4
10811,Kogi,Flat,8,1,2,2180316.8
9540,Nasarawa,Apartment,2,4,2,1122600.1
253,Taraba,Penthouse,2,2,1,1932742.5
8123,Kebbi,Bungalow,2,1,6,920201.8
9578,Imo,Detached duplex,2,7,1,1820093.8
2594,Bayelsa,Mansion,5,6,3,5207151.5
285,Akwa Ibom,Bungalow,5,1,4,2029098.8
9157,Nasarawa,Mansion,5,3,5,4044094.8
2099,Abia,Mansion,5,2,2,3806666.2
12714,Zamfara,Semi-detached duplex,8,3,6,2396106.0
919,Nasarawa,Detached duplex,5,4,3,2304732.2
4275,Ogun,Townhouse,7,5,4,3094998.2
2984,Sokoto,Detached duplex,3,1,3,1412862.4
9547,Nasarawa,Terrace duplex,9,7,6,3195565.2
799,Niger,Apartment,5,2,3,1466135.2
7065,Ebonyi,Penthouse,8,4,6,3810480.0
1685,Imo,Detached duplex,1,2,1,1434957.1
1699,Gombe,Flat,5,2,1,2358193.0
4161,Kebbi,Terrace duplex,6,3,2,1822984.4
221,Rivers,Townhouse,5,2,2,2483724.8
7243,Taraba,Semi-detached duplex,9,7,1,2785813.0
1668,Bauchi,Penthouse,6,4,4,3807860.8
11679,Plateau,Mansion,2,6,4,2535138.0
964,Ondo,Mansion,1,1,1,2188704.2
11977,Ogun,Penthouse,5,5,3,3086161.8
12718,Anambra,Mansion,8,4,4,5417577.0
2480,Kaduna,Terrace duplex,6,1,5,2276343.8
7697,Gombe,Detached duplex,8,2,5,4043234.8
2954,Osun,Detached duplex,6,5,3,2869730.5
3934,Bauchi,Townhouse,4,2,3,2255239.2
1291,Benue,Semi-detached duplex,5,2,1,1629475.1
2055,Zamfara,Cottage,1,1,3,837093.7
